1453,91765
1454,19020
1455,28403
1456,32765
1457,77380
1458,93618
1460,48152
1463,5403
1464,8096
1465,33612
1467,60173
1468,95014
1469,92335
1470,46142
1471,95019
1473,17870
1474,44512
1475,27713
1476,91745
1478,94066
1479,94544
1481,92345
1482,95023
1483,10549
1484,19610
1485,32073
1486,92201
1487,78613
1488,95122
1490,48083
1493,93534
1494,8057
1495,33901
1496,93245
1498,90815
1499,90036
1500,63074
1504,14221
1508,91324
1510,60409
1511,90044
1514,14304
1515,28212
1516,95521
1517,95351
1518,90703
1519,91605
1520,44310
1522,95361
1524,14626
1525,29223
1526,91762
1527,91764
1528,94903
1530,44143
1531,95969
1532,94954
1533,94564
1534,18508
1535,33388
1538,95610
1540,46254
1541,95670
1543,92373
1544,11374
1545,29301
1546,94063
1548,92653
1549,92503
1550,92507
1551,92508
1552,92509
1554,8330
1555,32771
1556,95820
1557,93907
1558,84107
1559,92672
1560,45459
1561,92108
1562,94578
1564,44446
1565,30260
1566,93455
1567,93060
1568,90746
1570,60173
1571,95066
1574,7748
1575,23605
1578,96701
1579,93268
1580,40503
1581,93561
1582,92591
1583,91780
1584,14564
1585,32301
1586,90503
1588,85051
1589,91355
1590,48604
1593,93280
1594,15061
1595,29607
1598,91748
1599,80002
1600,46250
1601,80011
1602,80601
1603,80020
1604,20785
1605,27616
1608,92683
1610,45251
1613,80219
1614,7039
1615,23320
1616,80222
1617,80223
1618,95356
1619,80110
1620,60061
1623,13041
1624,10314
1625,34238
1628,85202
1630,63034
1631,80501
1634,21244
1635,32225
1637,80229
1638,92821
1639,6416
1640,62208
1642,66604
1643,6260
1644,17601
1645,33431
1646,28134
1648,92122
1649,6066
1650,46410
1653,19701
1654,19063
1655,33180
1656,19703
1658,95401
1660,60504
1662,19808
1664,7652
1665,32605
1666,33486
1668,89107
1669,34209
1670,44320
1673,33990
1674,10601
1675,37924
1677,33765
1678,92008
1680,46229
1681,33067
1683,33324
1684,7095
1685,30096
1687,32724
1688,93906
1690,63017
1694,16565
1695,30022
1698,94560
1699,33012
1700,48126
1701,33020
1702,33023
1705,33401
1708,85033
1709,89014
1710,44070
1712,58201
1714,15601
1715,33172
1717,87114
1718,84405
1720,48313
1722,55425
1725,21401
1726,33403
1727,33462
1728,85705
1730,41042
1731,33549
1733,10704
1734,8648
1735,23502
1736,33183
1737,33156
1738,96744
1739,33184
1740,60431
1741,63119
1742,33126
1743,33189
1744,7712
1745,33609
1748,91763
1750,60462
1754,20877
1755,33426
1758,92025
1760,48377
1762,33161
1763,33162
1764,7866
1765,33410
1766,33334
1768,85032
1770,44128
1773,21801
1775,33026
1776,32819
1777,32822
1778,39648
1780,62704
1784,13790
1785,31909
1786,33026
1788,94806
1790,40219
1793,33064
1794,11731
1795,29577
1797,33411
1798,85308
1799,34237
1800,46545
1801,63010
1802,60031
1803,63011
1804,25504
1805,27612
1806,63303
1807,7054
1808,77084
1809,77377
1810,45245
1811,76039
1812,51632
1813,15084
1814,22033
1815,84015
1816,30047
1817,23901
1818,91739
1819,75089
1820,60118
1821,55123
1822,63701
1823,16407
1824,15123
1825,27520
1826,39157
1827,39367
1828,89147
1829,85338
1830,46805
1831,80023
1832,46725
1833,79316
1834,19454
1835,30188
1836,24450
1837,38821
1838,91502
1839,87015
1840,60415
1841,85268
1842,47265
1843,4457
1844,21044
1845,34982
1846,31024
1847,78753
1848,85741
1849,97113
1850,40222
1851,54843
1852,46135
1853,19803
1854,21236
1855,33873
1856,76137
1857,77573
1858,76028
1859,77049
1860,60543
1861,60542
1862,55373
1863,15904
1864,21030
1865,75654
1866,75835
1867,82070
1868,92553
1869,72112
1870,49036
1873,33772
1874,8016
1875,32084
1884,19406
1888,84084
1890,33409
1893,32789
1894,14623
1900,80124
1901,85254
1902,75244
1903,18235
1904,80021
1905,918
1906,60173
1907,60148
1908,91709
1909,92618
1910,48377
1911,43240
1912,33909
1913,85226
1914,77043
1915,959
1916,60435
1917,20877
1918,89145
1919,97204
1920,59860
1921,60443
1922,91502
1923,24121
1924,11581
1925,988
1926,28105
1927,7095
1928,76063
1929,59047
1930,60015
1931,55125
1932,77474
1933,53511
1934,72616
1935,680
1936,75028
1937,75070
1938,77584
1939,70538
1940,55369
1941,30354
1944,10598
1945,731
1946,30518
1948,30114
1954,25301
1955,33809
1958,95123
1959,30720
1960,30721
1961,30340
1965,77505
1967,30141
1968,92260
1970,30236
1972,30126
1974,24012
1975,75766
1976,30062
1977,30062
1978,89502
1980,47905
1982,30269
1983,30161
1984,14219
1985,27262
1987,30078
1988,92243
1992,96913
1993,96817
1994,96818
1995,96732
1996,96740
1997,96707
1998,90640
1999,91355
2000,96766
2001,45356
2003,14609
2004,27545
2005,50010
2007,13022
2008,28110
2009,93230
2010,44906
2012,48162
2013,16101
2014,28117
2016,70403
2017,28054
2020,43619
2021,62002
2022,51503
2023,3301
2024,70726
2025,36301
2026,70460
2027,99654
2028,92545
2029,98903
2030,42701
2031,54935
2032,48307
2033,13662
2034,20716
2035,29212
2036,38305
2040,49015
2041,60174
2042,50010
2043,2364
2044,20817
2045,74401
2046,72401
2047,85635
2048,95928
2049,98208
2050,49202
2051,68005
2052,50501
2055,37813
2056,32569
2057,74804
2058,92201
2059,95304
2060,45426
2061,43512
2062,62535
2064,23834
2065,31525
2066,39648
2068,93277
2069,98802
2070,47201
2071,45211
2072,46952
2073,2895
2074,18360
2077,75703
2078,85364
2080,44663
2082,58103
2085,738
2086,39705
2087,71301
2088,93454
2089,98532
2090,40601
2092,54913
2094,24112
2095,29803
2097,75460
2104,43950
2105,27215
2106,38804
2109,83301
2112,54304
2113,12306
2114,15301
2115,31501
2119,97301
2121,61354
2122,52002
2124,15801
2125,31602
2126,71913
2130,46517
2131,67401
2134,14225
2135,33870
2138,93105
2139,22193
2140,46016
2143,4769
2145,33948
2146,63703
2147,75062
2148,96732
2149,98226
2150,49221
2151,820
2152,58701
2154,8051
2155,33183
2156,37801
2157,98226
2158,90706
2159,98328
2160,47131
2161,52241
2162,60179
2163,13838
2164,2601
2165,28557
2166,35806
2167,22901
2168,86040
2169,96161
2170,44256
2171,72212
2172,43138
2173,12866
2174,7764
2175,27834
2176,42001
2177,76308
2178,89027
2179,97504
2180,49686
2181,62864
2182,66046
2183,4106
2184,28734
2185,33015
2186,36203
2187,78748
2188,80132
2189,4276
2190,60148
2191,68510
2192,55014
2193,43219
2194,20707
2195,32780
2196,39553
2197,77591
2198,60053
2199,38863
2200,53406
2201,2601
2202,20016
2203,4011
2205,38501
2206,35064
2207,88203
2208,87592
2209,83501
2210,67846
2211,61008
2212,52402
2215,33040
2216,71601
2217,21042
2218,86303
2219,98503
2220,84790
2221,74006
2223,60455
2224,17201
2225,27534
2226,37129
2227,77566
2228,92243
2231,72903
2232,53704
2233,30161
2234,60618
2235,33467
2236,35601
2238,95991
2239,98662
2240,60629
2241,72703
2242,59102
2243,60622
2244,17331
2245,32901
2246,60630
2247,78041
2248,44070
2250,60014
2252,50401
2254,17042
2255,29115
2256,39531
2258,93405
2259,59804
2260,60018
2262,60126
2264,60130
2265,37601
2267,85374
2270,60430
2271,80525
2272,53217
2276,60491
2278,83404
2279,97701
2281,49721
2282,61111
2283,2777
2284,17815
2286,31620
2287,60050
2288,94509
2289,97471
2290,46360
2291,73703
2293,4330
2294,60538
2298,95348
2299,98520
2300,60451
2301,64119
2302,60453
2303,60453
2304,26501
2305,29621
2306,35901
2308,95062
2309,98383
2311,73072
2314,61109
2315,34957
2316,35630
2317,61108
2318,91360
2319,98626
2321,60073
2323,2601
2324,20906
2326,38701
2327,60475
2328,60014
2329,99336
2330,98373
2331,65109
2332,44060
2335,37040
2336,60477
2338,96003
2339,97477
2341,82609
2342,53142
2343,1237
2344,16801
2345,37312
2347,60098
2348,60652
2349,83815
2350,60099
2352,56301
2353,12401
2354,26105
2355,659
2358,86004
2360,62301
2361,81505
2362,61832
2363,46112
2364,44053
2365,29150
2368,96766
2371,82009
2372,53081
2373,2747
2374,8360
2375,38401
2376,37830
2378,44130
2380,48706
2381,73501
2382,53719
2383,19973
2385,70075
2388,96720
2389,98233
2390,45504
2392,50315
2395,20109
2397,46241
2398,80501
2400,46219
2401,46225
2402,58503
2412,57701
2414,95949
2415,31028
2417,46060
2419,97322
2420,43302
2421,68803
2422,51106
2424,46368
2425,24201
2426,22192
2428,46614
2430,66502
2432,54601
2435,22901
2439,66048
2440,66219
2443,3103
2446,66202
2450,45805
2451,80631
2453,12804
2454,23321
2459,41018
2460,46947
2463,4240
2470,54403
2473,27407
2479,41071
2480,65203
2482,48059
2484,19465
2485,34613
2487,76543
2494,16602
2497,78526
2498,70056
2499,70364
2500,55811
2501,61554
2502,29209
2503,8050
2504,8244
2505,30501
2507,78503
2508,96797
2509,92128
2510,44870
2513,6488
2514,20186
2515,28602
2516,33015
2517,76904
2518,92880
2519,91977
2521,34994
2523,1876
2524,8753
2525,736
2526,33415
2527,88011
2528,91731
2529,92111
2531,78759
2532,60654
2533,12901
2534,7080
2535,795
2536,33903
2537,78552
2538,92782
2539,85345
2540,60067
2541,20782
2542,80016
2543,3063
2544,16148
2545,70605
2546,42104
2547,77840
2549,92105
2550,43701
2551,20770
2552,20770
2553,3053
2554,18020
2555,34428
2556,37412
2557,75605
2558,60174
2559,84094
2560,40216
2561,20735
2562,39194
2563,3431
2564,14850
2565,34205
2566,33778
2567,75503
2568,60546
2569,58801
2570,47303
2571,30214
2572,62052
2573,7055
2574,8865
2575,692
2576,33702
2577,75901
2578,60056
2579,97355
2580,48307
2581,70471
2582,43725
2583,4401
2584,14750
2585,698
2586,33813
2587,76205
2589,14624
2590,67501
2591,7052
2592,7407
2593,12550
2594,7054
2595,36830
2596,34986
2597,87402
2598,44146
2599,99362
2600,47802
2601,28025
2602,55902
2603,13413
2604,18711
2605,16801
2606,19446
2607,85635
2608,6460
2609,92545
2610,33409
2611,8830
2612,75034
2613,5403
2614,15401
2615,30721
2616,22044
2617,77904
2618,43952
2619,91790
2620,21114
2621,14228
2622,11373
2623,5701
2624,17011
2626,11356
2627,75090
2628,95501
2629,95678
2630,70601
2631,84601
2632,62208
2633,19341
2634,28216
2635,27804
2636,39648
2637,77642
2638,49444
2639,93612
2640,45356
2641,67846
2642,48642
2643,20166
2644,17756
2645,27203
2646,94063
2647,20716
2648,85018
2649,93003
2650,66048
2651,33161
2652,58201
2653,84790
2654,19901
2655,28054
2656,93230
2657,79703
2658,92591
2659,2301
2660,70002
2661,43240
2662,27713
2663,3801
2664,21703
2665,33870
2666,13022
2667,30038
2668,85308
2669,61354
2670,61613
2671,49418
2672,27616
2673,33625
2674,15701
2675,784
2676,23502
2677,71111
2678,85226
2679,8753
2680,70003
2681,81008
2682,15205
2683,13601
2684,17931
2685,37221
2686,30135
2687,87114
2688,21740
2689,20109
2690,62535
2691,32765
2692,21401
2693,8857
2694,22407
2695,34102
2696,70364
2697,45245
2698,60629
2699,76132
2701,62656
2702,5753
2703,70123
2704,25880
2705,29501
2706,30019
2707,949
2708,30534
2709,77511
2710,46902
2711,20164
2712,64506
2713,28078
2714,24701
2715,97301
2716,80031
2717,31909
2718,86303
2719,8816
2722,1821
2723,38372
2724,16001
2725,60185
2726,42420
2727,29577
2728,90241
2729,95123
2730,39429
2731,7083
2732,60546
2733,24426
2734,16319
2735,33186
2736,72560
2738,71446
2739,76020
2740,48225
2741,11758
2742,55448
2743,80206
2744,14845
2745,34788
2747,33403
2748,820
2749,92243
2750,43130
2751,44460
2752,60031
2753,16652
2754,89014
2755,28546
2757,78753
2758,89147
2759,7001
2760,52806
2761,67152
2762,63703
2763,52806
2764,10458
2765,33609
2766,22030
2767,94954
2768,91739
2769,8050
2770,33184
2771,10601
2773,7730
2774,21502
2776,39563
2777,1420
2778,84088
2780,46528
2781,80020
2783,7724
2784,22601
2785,33186
2786,2601
2787,680
2788,731
2789,918
2790,45840
2791,6457
2792,22150
2793,15084
2796,35404
2798,92260
2799,2703
2800,47374
2802,60914
2805,32405
2806,38115
2807,29730
2808,59405
2811,21215
2812,21206
2813,21234
2814,25401
2815,31707
2816,21236
2818,21114
2819,99709
2820,47401
2821,21037
2822,21921
2823,21224
2824,27511
2825,37664
2826,26330
2827,21042
2828,21702
2829,92392
2830,20878
2833,20745
2834,21122
2835,24502
2838,21784
2840,61701
2844,28152
2845,30606
2850,45601
2854,41102
2855,29407
2860,48302
2861,48116
2865,30291
2866,48051
2872,57106
2873,48219
2875,37067
2885,34668
2888,88101
2895,30165
2899,60453
2900,33990
2901,48091
2902,18088
2903,22601
2904,18020
2905,61111
2906,37412
2907,33015
2908,92880
2909,23231
2910,61401
2911,959
2912,29209
2913,55345
2914,84041
2916,33702
2917,33781
2918,48092
2919,48180
2920,61820
2921,983
2922,62959
2923,23860
2924,7080
2925,33618
2926,80222
2927,32724
2928,23230
2929,55434
2930,63385
2931,61938
2932,44004
2933,11040
2934,2780
2935,28677
2936,60640
2937,27534
2938,60139
2939,39531
2940,45005
2941,52101
2942,44004
2945,21740
2948,48071
2950,42301
2951,34994
2952,48307
2960,49022
2963,21157
2965,27893
2969,92111
2971,46012
2972,12065
2979,48195
2980,60652
2981,60067
2982,40216
2985,24073
2986,48879
2988,48180
2990,61112
2991,65721
2993,48091
2994,48095
2998,48186
3000,81416
3001,64772
3002,23225
3003,4062
3004,32792
3005,78501
3006,25425
3007,71655
3008,81505
3009,49686
3010,94560
3011,68601
3012,63863
3013,44131
3014,13815
3015,32073
3016,71111
3017,85541
3018,91355
3019,99114
3020,44691
3021,4210
3022,37620
3023,24970
3024,54302
3025,97062
3026,19401
3027,8021
3028,19053
3029,41018
3030,52577
3031,55434
3032,60085
3033,45324
3034,55110
3035,32433
3036,74074
3037,86326
3038,95965
3039,93637
3040,2601
3041,93955
3042,54981
3043,80011
3044,73505
3045,55428
3046,89448
3047,18508
3048,92065
3049,95422
3050,8724
3051,18974
3052,55345
3053,94523
3054,4605
3055,29678
3056,7470
3057,40213
3058,88001
3059,55117
3060,8051
3061,33607
3062,66762
3063,36201
3064,3276
3065,28694
3066,60563
3067,74063
3068,89431
3069,33809
3070,32792
3071,8753
3072,59801
3073,8204
3074,33186
3075,53051
3076,91977
3077,8016
3078,81050
3079,95380
3080,29407
3081,46563
3082,36303
3083,30742
3084,37214
3085,84087
3086,95926
3087,71701
3088,53144
3089,86401
3090,60115
3091,43506
3092,33711
3093,6416
3094,59404
3095,89030
3096,84057
3097,51503
3098,32792
3099,61455
3100,45459
3101,47001
3102,49412
3103,42003
3104,13676
3105,61081
3106,92503
3107,71730
3108,85053
3109,95437
3110,64701
3111,45322
3112,47331
3113,26201
3114,26241
3115,13214
3116,28403
3117,19090
3118,93446
3119,96080
3120,72212
3121,83651
3122,23608
3123,21620
3124,92880
3125,35967
3126,48316
3127,91780
3128,73703
3129,12144
3130,96002
3131,21702
3132,21060
3133,98226
3134,14141
3135,35950
3136,19607
3137,62040
3138,1757
3139,68127
3140,33761
3141,15017
3142,44278
3143,38305
3144,34103
3145,35501
3146,21224
3147,37660
3148,14569
3149,19008
3150,34491
3151,92243
3152,6705
3153,3784
3154,23669
3155,48111
3156,27536
3157,72450
3158,19901
3159,48335
3160,21114
3161,54143
3162,95991
3163,4901
3164,33403
3165,35769
3166,28315
3167,21215
3168,29210
3169,91765
3170,43701
3171,81005
3172,21740
3173,40351
3174,95205
3175,3106
3176,33324
3177,72761
3178,95020
3179,32809
3180,46410
3181,53147
3182,53130
3183,98032
3184,67502
3185,8865
3186,38242
3187,19047
3188,85213
3189,83651
3190,55811
3191,48382
3192,52544
3193,8053
3194,35405
3195,49002
3196,19464
3197,49048
3198,25177
3199,95482
3200,49008
3201,10306
3202,7675
3203,13820
3204,45891
3205,33525
3206,23223
3207,48334
3208,81301
3209,97321
3210,55792
3211,32446
3212,47591
3213,38671
3214,97603
3215,32034
3216,6066
3217,72032
3218,26101
3219,31707
3220,26105
3221,47130
3222,8360
3223,32548
3224,662
3225,17201
3226,28334
3227,75090
3228,85051
3229,21206
3230,42301
3231,49829
3232,19341
3233,61109
3234,44145
3235,91790
3236,27889
3237,21804
3238,74105
3239,64151
3240,29617
3241,62704
3242,47978
3243,44720
3244,8009
3245,62901
3246,28092
3247,11901
3248,59901
3249,34293
3250,53916
3251,46241
3252,48603
3253,28805
3254,46805
3255,31750
3256,21234
3257,34689
3258,29072
3259,70737
3260,46143
3261,48446
3262,32792
3263,39576
3264,18507
3265,43214
3266,18704
3267,45424
3268,18702
3269,33462
3270,98310
3271,60131
3272,43232
3273,3461
3274,91040
3275,98661
3276,94578
3277,21122
3278,44125
3279,48509
3280,48763
3281,46706
3282,14624
3283,45150
3284,35128
3285,3874
3286,44212
3287,61201
3288,1821
3289,31093
3290,83440
3291,56701
3292,44102
3293,97477
3294,40475
3295,14626
3296,79556
3297,70427
3298,83704
3299,685
3300,46725
3301,87505
3302,43613
3303,48413
3304,85283
3305,31545
3306,12953
3307,30265
3308,48360
3309,88220
3310,80501
3311,49720
3312,63901
3313,32824
3314,11901
3315,98801
3316,30474
3317,33486
3318,26062
3319,88240
3320,70364
3321,30114
3322,66062
3323,20678
3324,24014
3325,43950
3326,66441
3327,48314
3328,60451
3329,34667
3330,67530
3331,74743
3332,21042
3333,1906
3334,97754
3335,65807
3336,23228
3337,90201
3338,78852
3339,8816
3340,20170
3341,48838
3342,64093
3343,60438
3344,32792
3345,95351
3346,36526
3347,70056
3348,37405
3349,87301
3350,8057
3351,49442
3352,13090
3353,32073
3354,32340
3355,32401
3356,36037
3357,38614
3358,67216
3359,35071
3360,97504
3361,18103
3362,63640
3363,92804
3364,4938
3365,23518
3366,31721
3367,38901
3368,92373
3369,95670
3370,56501
3371,60618
3372,12601
3373,44139
3374,18848
3375,86442
3376,95610
3377,39180
3378,75110
3379,48329
3380,4901
3381,34950
3382,65401
3383,4654
3384,6063
3385,30458
3386,73644
3387,38834
3388,75402
3389,98516
3390,17701
3391,54022
3392,19015
3393,8028
3394,19403
3395,31021
3396,12603
3397,39601
3398,33064
3399,7080
3400,64628
3401,2721
3402,92530
3403,84403
3404,32792
3405,55408
3406,18301
3407,45440
3408,37416
3409,97801
3410,43068
3411,45248
3412,93907
3413,98032
3414,7644
3415,14216
3416,17602
3417,30643
3418,19087
3419,97103
3420,45662
3421,56601
3422,62002
3423,70123
3424,32606
3425,25705
3426,28752
3427,88310
3428,27127
3429,97365
3430,47586
3431,94014
3432,49242
3433,1040
3434,23970
3435,92806
3436,14621
3437,95361
3438,7001
3439,97838
3440,56073
3441,52806
3442,27616
3443,98133
3444,87111
3445,29935
3446,27959
3447,50325
3448,99004
3449,97056
3450,60450
3451,32792
3452,11234
3453,55008
3454,19124
3455,45044
3456,2601
3457,34232
3458,78130
3459,7305
3460,67005
3461,15904
3462,41071
3463,19709
3464,34231
3465,29640
3466,38261
3467,22030
3468,77414
3469,97128
3470,82718
3471,23320
3472,47240
3473,16701
3474,60014
3475,76541
3476,33765
3477,39577
3478,32819
3479,97058
3480,37862
3481,58301
3482,46580
3483,91762
3484,25071
3485,31405
3486,2145
3487,73401
3488,75751
3489,97415
3490,43950
3491,79925
3492,52761
3493,4730
3494,24381
3495,6460
3496,78102
3497,76048
3498,17931
3499,7032
3500,80701
3501,94954
3502,52632
3503,5641
3504,99611
3505,26101
3506,30909
3507,45236
3508,75482
3509,75605
3510,43528
3511,76308
3512,22193
3513,5829
3514,1247
3515,60453
3516,19148
3517,21236
3518,76401
3519,84078
3520,44601
3521,13901
3522,7407
3523,7652
3524,7624
3525,29926
3526,70535
3527,19149
3528,75165
3529,15229
3530,56258
3531,94564
3532,55033
3533,5661
3534,53027
3535,44485
3536,78801
3537,86403
3538,79072
3539,84321
3540,33411
3541,54751
3542,79602
3543,25601
3544,24153
3545,30286
3546,48038
3547,80920
3548,75951
3549,98362
3550,16001
3551,87124
3552,65560
3553,26651
3554,24541
3555,43725
3556,46514
3557,45885
3558,7060
3559,60491
3560,23464
3561,19020
3562,54656
3563,32789
3564,35404
3565,39120
3566,35611
3567,71350
3568,95642
3569,3743
3570,48062
3571,46563
3572,55355
3573,33908
3574,4005
3575,48071
3576,37748
3577,70634
3578,55912
3579,65807
3580,63026
3581,66720
3582,93612
3583,25271
3584,10314
3585,51401
3586,20619
3587,72015
3588,98903
3589,44111
3590,81242
3591,62650
3592,89110
3593,18344
3594,60632
3595,94402
3596,8232
3597,19043
3598,24012
3599,98841
3600,12306
3601,79102
3602,30078
3603,14063
3604,73096
3605,66609
3606,29485
3607,77469
3608,5495
3609,1082
3610,49047
3611,44820
3612,47933
3613,33162
3614,31525
3615,33156
3616,15220
3617,78945
3618,53214
3619,60050
3620,61401
3621,29115
3622,73501
3623,39759
3624,33884
3625,35160
3626,39443
3627,13601
3628,85353
3629,70586
3630,3063
3631,61032
3632,28613
3633,85344
3634,23112
3635,30539
3636,73801
3637,70422
3638,1876
3639,75103
3640,83647
3641,8050
3642,32746
3643,18052
3644,37217
3645,29640
3646,42104
3647,74447
3648,35016
3649,89048
3650,36330
3651,32708
3652,46176
3653,41008
3654,20745
3655,64155
3656,66219
3657,32757
3658,75901
3659,60179
3660,30236
3661,31210
3662,49423
3663,39507
3664,46733
3665,70075
3666,58701
3667,27615
3668,34787
3669,44515
3670,39401
3671,62901
3672,35476
3673,3264
3674,70560
3675,31907
3676,32763
3677,34134
3678,92065
3679,693
3680,89120
3681,62946
3682,88011
3683,33067
3684,99901
3685,30121
3686,78654
3687,72150
3688,42420
3689,24210
3690,19971
3691,12065
3692,53066
3693,29569
3694,12043
3695,85635
3696,95677
3697,75087
3698,96130
3699,92308
3700,65613
3701,32578
3702,55912
3703,37064
3704,36732
3705,24293
3706,24382
3707,86403
3708,92220
3709,22601
3710,15074
3711,21061
3712,22560
3713,30014
3714,794
3715,38501
3716,27312
3717,75670
3718,49770
3719,89130
3720,49690
3721,36784
3722,98233
3723,48386
3724,25560
3725,95019
3726,75835
3727,74432
3728,71360
3729,54801
3730,48237
3731,54868
3732,67124
3733,15401
3734,68701
3735,54729
3736,38340
3737,18901
3738,56007
3739,17745
3740,32405
3741,47201
3742,23321
3743,20619
3744,27948
3745,32168
3746,38570
3747,32250
3748,95023
3749,59701
3750,54981
3751,60435
3752,36460
3753,32060
3754,24112
3755,39301
3756,78064
3757,39560
3758,62234
3759,63011
3760,33903
3761,33541
3762,65065
3763,29576
3764,93635
3765,84601
3766,79735
3767,45504
3768,53901
3769,54166
3770,11580
3771,66064
3772,57401
3773,37745
3774,53406
3775,56501
3776,75119
3777,55019
